bookingid,arrivalyear,arrivalmonth,arrivalweeknumber,arrivaldayofmonth,arrivalhour,weekendstays,weekdaystays,adults,children,babies,firsttimeguest,affiliatedcustomer,previousreservations,previousstays,previouscancellations,daysuntilconfirmation,onlinereservation,bookingchanges,bookingtoarrivaldays,parkingspacesbooked,specialrequests,partofgroup,orderedmealsperday,floorreserved,floorassigned,dailyrateeuros,dailyrateusd,percent_paid_in_advance,country_income_euros_y2,country_income_euros_y1,country_hdi_y1,totalstaydays,totalguests,childrenratio,babiesratio,hour,minute,arrivaltime,arrivaltimeofday,confirmationtoarrivaldays,isrepeatguest,incomechange
24673,2016,9,38,12,22.25,1,0,3,0,0,1,0,0,0,0,0,1,0,67,0,1,0,1,3,3,168.3,166.61700000000002,0.0,16358.39,15813.86,0.757,1,3,0.0,0.0,22,15,2016-09-12 22:15:00,evening,67,0,-544.5299999999988
15652,2016,9,38,12,22.5,1,0,2,0,0,1,0,0,0,0,0,1,0,69,0,1,0,0,6,6,125.1,123.849,0.0,47045.65,48975.0,0.929,1,2,0.0,0.0,22,30,2016-09-12 22:30:00,evening,69,0,1929.3499999999985
23773,2016,9,38,12,22.75,1,3,2,0,0,1,0,0,0,0,0,1,0,4,0,1,0,1,3,3,179.0,177.21,0.0,40141.59,40833.24,0.898,4,2,0.0,0.0,22,45,2016-09-12 22:45:00,evening,4,0,691.6500000000015
24102,2016,9,38,12,23.0,1,1,1,0,0,1,0,0,0,0,0,1,1,17,0,1,0,1,3,3,114.73,113.5827,0.0,33587.58,35760.73,0.898,2,1,0.0,0.0,23,0,2016-09-12 23:00:00,evening,17,0,2173.1500000000015
18667,2016,9,38,12,23.0,1,0,2,0,1,0,0,5,5,0,0,1,1,14,0,1,0,1,5,5,0.0,0.0,0.0,28742.44,29668.86,0.842,1,3,0.0,0.3333333333333333,23,0,2016-09-12 23:00:00,evening,14,1,926.4200000000019
33805,2016,9,38,12,23.25,1,1,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,3,3,110.0,108.9,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,23,15,2016-09-12 23:15:00,evening,5,0,926.4200000000019
29813,2016,9,38,12,23.25,1,0,1,0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,6,6,106.4,105.336,0.0,33525.74,34912.48,0.885,1,1,0.0,0.0,23,15,2016-09-12 23:15:00,evening,6,0,1386.7400000000052
16412,2016,9,38,12,23.5,1,1,2,0,0,1,0,0,0,0,0,1,0,137,0,0,0,1,6,6,89.75,88.8525,0.0,47011.55,47683.79,0.933,2,2,0.0,0.0,23,30,2016-09-12 23:30:00,evening,137,0,672.239999999998
34633,2016,9,38,12,23.5,1,0,1,0,0,1,0,0,0,0,0,1,0,15,0,0,0,0,6,6,89.0,88.11,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,23,30,2016-09-12 23:30:00,evening,15,0,926.4200000000019
19221,2016,9,38,13,14.5,0,3,3,0,0,1,0,0,0,0,0,1,0,22,0,1,0,1,6,6,124.0,122.76,0.0,33525.74,34912.48,0.885,3,3,0.0,0.0,14,30,2016-09-13 14:30:00,afternoon,22,0,1386.7400000000052
34512,2016,9,38,13,14.5,2,5,2,0,0,1,0,0,0,0,0,1,0,173,0,1,0,1,6,6,126.9,125.631,0.0,40141.59,40833.24,0.898,7,2,0.0,0.0,14,30,2016-09-13 14:30:00,afternoon,173,0,691.6500000000015
11797,2016,9,38,13,14.75,0,4,1,0,0,1,0,0,0,0,0,1,2,40,0,0,0,1,6,6,108.0,106.92,0.0,40141.59,40833.24,0.898,4,1,0.0,0.0,14,45,2016-09-13 14:45:00,afternoon,40,0,691.6500000000015
35167,2016,9,38,13,14.75,0,1,1,0,0,1,0,0,0,0,0,1,0,14,0,0,0,1,2,2,209.0,206.91,0.0,41259.0,42509.89,0.918,1,1,0.0,0.0,14,45,2016-09-13 14:45:00,afternoon,14,0,1250.8899999999994
29045,2016,9,38,13,15.0,0,3,2,0,0,1,0,0,0,0,0,1,0,238,0,1,0,1,6,6,106.2,105.138,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,15,0,2016-09-13 15:00:00,afternoon,238,0,691.6500000000015
29002,2016,9,38,13,15.0,0,3,1,0,0,1,0,0,0,0,0,1,0,47,0,0,0,1,3,3,120.0,118.8,0.0,40141.59,40833.24,0.898,3,1,0.0,0.0,15,0,2016-09-13 15:00:00,afternoon,47,0,691.6500000000015
34398,2016,9,38,13,15.0,0,3,2,0,0,1,0,0,0,0,0,1,0,96,0,0,0,1,3,3,90.95,90.04050000000001,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,15,0,2016-09-13 15:00:00,afternoon,96,0,926.4200000000019
35790,2016,9,38,13,15.5,0,4,1,0,0,1,0,0,0,0,0,1,1,40,0,0,0,1,6,6,108.0,106.92,0.0,47045.65,48975.0,0.929,4,1,0.0,0.0,15,30,2016-09-13 15:30:00,afternoon,40,0,1929.3499999999985
39939,2016,9,38,13,15.5,0,2,2,0,0,1,0,0,0,0,0,1,0,160,0,1,0,2,6,6,115.0,113.85,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,15,30,2016-09-13 15:30:00,afternoon,160,0,926.4200000000019
36225,2016,9,38,13,15.75,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,5,65.0,64.35,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,15,45,2016-09-13 15:45:00,afternoon,0,0,926.4200000000019
33034,2016,9,38,13,16.0,0,4,1,0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,6,6,108.0,106.92,0.0,28742.44,29668.86,0.842,4,1,0.0,0.0,16,0,2016-09-13 16:00:00,afternoon,6,0,926.4200000000019
31888,2016,9,38,13,16.0,0,4,3,0,0,1,0,0,0,0,0,1,0,103,0,1,0,1,3,3,168.3,166.61700000000002,0.0,101297.58,103750.78,0.899,4,3,0.0,0.0,16,0,2016-09-13 16:00:00,afternoon,103,0,2453.199999999997
23616,2016,9,38,13,16.25,0,4,1,0,0,1,0,0,0,0,0,1,2,40,0,0,0,1,6,6,108.0,106.92,0.0,55032.96,56803.47,0.92,4,1,0.0,0.0,16,15,2016-09-13 16:15:00,afternoon,40,0,1770.510000000002
37991,2016,9,38,13,17.0,4,11,2,0,0,1,0,0,0,0,0,1,0,237,0,1,0,1,3,3,116.62,115.4538,0.0,47011.55,47683.79,0.933,15,2,0.0,0.0,17,0,2016-09-13 17:00:00,afternoon,237,0,672.239999999998
20762,2016,9,38,13,17.0,0,4,2,0,0,1,0,0,0,0,0,1,0,235,0,1,0,1,6,6,103.06,102.0294,0.0,20623.32,21631.77,0.805,4,2,0.0,0.0,17,0,2016-09-13 17:00:00,afternoon,235,0,1008.4500000000007
17021,2016,9,38,13,17.0,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,6,3,106.2,105.138,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,17,0,2016-09-13 17:00:00,afternoon,0,0,691.6500000000015
37014,2016,9,38,13,17.25,0,5,2,0,0,1,0,0,0,0,0,1,0,78,0,0,0,1,3,3,145.8,144.342,0.0,41259.0,42509.89,0.918,5,2,0.0,0.0,17,15,2016-09-13 17:15:00,afternoon,78,0,1250.8899999999994
12366,2016,9,38,13,17.75,0,3,2,0,0,1,0,0,0,0,0,1,0,5,0,1,0,1,3,3,184.0,182.16,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,17,45,2016-09-13 17:45:00,afternoon,5,0,691.6500000000015
15878,2016,9,38,13,18.5,2,5,2,0,0,1,0,0,0,0,0,1,0,32,0,1,0,1,2,2,137.52,136.1448,0.0,20623.32,21631.77,0.805,7,2,0.0,0.0,18,30,2016-09-13 18:30:00,evening,32,0,1008.4500000000007
24312,2016,9,38,13,18.75,0,4,1,0,0,1,0,0,0,0,0,1,1,40,0,0,0,1,6,3,108.0,106.92,0.0,28742.44,29668.86,0.842,4,1,0.0,0.0,18,45,2016-09-13 18:45:00,evening,40,0,926.4200000000019
21590,2016,9,38,13,19.5,0,3,2,0,0,1,0,0,0,0,0,1,0,96,0,0,0,1,2,2,129.88,128.5812,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,19,30,2016-09-13 19:30:00,evening,96,0,926.4200000000019
11253,2016,9,38,13,19.75,0,4,1,0,0,1,0,0,0,0,0,1,1,40,0,0,0,1,6,6,120.0,118.8,0.0,28742.44,29668.86,0.842,4,1,0.0,0.0,19,45,2016-09-13 19:45:00,evening,40,0,926.4200000000019
36151,2016,9,38,13,20.0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,6,169.0,167.31,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,20,0,2016-09-13 20:00:00,evening,0,0,926.4200000000019
20799,2016,9,38,13,20.25,0,4,2,0,0,1,0,0,0,0,0,1,0,262,0,0,0,1,6,6,100.3,99.297,0.0,47011.55,47683.79,0.933,4,2,0.0,0.0,20,15,2016-09-13 20:15:00,evening,262,0,672.239999999998
12452,2016,9,38,13,20.5,0,3,2,0,0,1,0,0,0,0,0,1,0,6,0,2,0,1,3,3,184.0,182.16,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,20,30,2016-09-13 20:30:00,evening,6,0,691.6500000000015
16237,2016,9,38,13,21.0,0,4,2,0,0,1,0,0,0,0,0,1,0,40,0,0,0,1,6,6,130.0,128.7,0.0,28742.44,29668.86,0.842,4,2,0.0,0.0,21,0,2016-09-13 21:00:00,evening,40,0,926.4200000000019
28459,2016,9,38,13,21.25,0,5,1,0,0,1,0,0,0,0,0,1,2,40,0,0,0,1,6,6,108.0,106.92,0.0,12561.25,12944.82,0.745,5,1,0.0,0.0,21,15,2016-09-13 21:15:00,evening,40,0,383.5699999999997
29268,2016,9,38,13,22.0,0,2,1,0,0,0,0,48,44,4,0,0,0,0,1,0,0,1,6,5,67.0,66.33,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,22,0,2016-09-13 22:00:00,evening,0,1,926.4200000000019
19559,2016,9,38,13,22.25,0,3,2,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,6,6,95.0,94.05,0.0,48799.72,49879.27,0.903,3,2,0.0,0.0,22,15,2016-09-13 22:15:00,evening,4,0,1079.5499999999956
31688,2016,9,38,13,23.25,0,1,1,0,0,0,0,1,1,0,0,0,0,8,0,1,0,1,6,5,40.0,39.6,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,23,15,2016-09-13 23:15:00,evening,8,1,926.4200000000019
12827,2016,9,38,13,23.25,0,3,2,0,0,1,0,0,0,0,0,1,0,30,0,0,0,1,0,0,240.3,237.897,0.0,46880.22,46276.15,0.936,3,2,0.0,0.0,23,15,2016-09-13 23:15:00,evening,30,0,-604.0699999999997
29918,2016,9,38,13,23.5,0,5,1,0,0,1,0,0,0,0,0,1,1,40,0,0,0,1,6,6,108.0,106.92,0.0,41259.0,42509.89,0.918,5,1,0.0,0.0,23,30,2016-09-13 23:30:00,evening,40,0,1250.8899999999994
16691,2016,9,38,13,23.5,0,1,1,0,0,1,0,0,0,0,0,1,0,7,0,2,0,1,3,2,184.0,182.16,0.0,41259.0,42509.89,0.918,1,1,0.0,0.0,23,30,2016-09-13 23:30:00,evening,7,0,1250.8899999999994
28227,2016,9,38,13,23.5,0,4,1,0,0,1,0,0,0,0,0,1,1,40,0,0,0,1,6,6,108.0,106.92,0.0,55032.96,56803.47,0.92,4,1,0.0,0.0,23,30,2016-09-13 23:30:00,evening,40,0,1770.510000000002
14608,2016,9,38,14,14.0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,6,6,0.0,0.0,0.0,28742.44,29668.86,0.842,0,1,0.0,0.0,14,0,2016-09-14 14:00:00,afternoon,1,1,926.4200000000019
11884,2016,9,38,14,14.0,0,2,3,0,0,1,0,0,0,0,0,1,2,48,0,0,0,1,2,2,175.0,173.25,0.0,33525.74,34912.48,0.885,2,3,0.0,0.0,14,0,2016-09-14 14:00:00,afternoon,48,0,1386.7400000000052
21426,2016,9,38,14,14.5,1,4,2,0,0,1,0,0,0,0,0,1,0,12,0,1,0,1,3,3,147.2,145.72799999999998,0.0,36194.87,36909.33,0.876,5,2,0.0,0.0,14,30,2016-09-14 14:30:00,afternoon,12,0,714.4599999999991
33740,2016,9,38,14,14.75,2,4,2,0,0,1,0,0,0,0,0,1,0,268,0,2,0,1,3,3,103.7,102.663,0.0,40141.59,40833.24,0.898,6,2,0.0,0.0,14,45,2016-09-14 14:45:00,afternoon,268,0,691.6500000000015
34824,2016,9,38,14,15.0,0,2,3,0,0,1,0,0,0,0,0,1,3,48,0,0,0,1,2,2,175.0,173.25,0.0,33525.74,34912.48,0.885,2,3,0.0,0.0,15,0,2016-09-14 15:00:00,afternoon,48,0,1386.7400000000052
28070,2016,9,38,14,15.25,1,4,2,0,0,1,0,0,0,0,0,1,0,135,0,2,0,1,6,6,80.75,79.9425,0.0,28742.44,29668.86,0.842,5,2,0.0,0.0,15,15,2016-09-14 15:15:00,afternoon,135,0,926.4200000000019
27903,2016,9,38,14,16.25,0,3,1,0,0,1,0,0,0,0,0,1,2,41,0,0,0,1,6,6,108.0,106.92,0.0,36194.87,36909.33,0.876,3,1,0.0,0.0,16,15,2016-09-14 16:15:00,afternoon,41,0,714.4599999999991
30920,2016,9,38,14,16.5,0,2,2,2,0,1,0,0,0,0,0,1,0,4,0,1,0,1,1,1,242.0,239.58,0.0,7199.25,7096.6,0.572,2,4,0.5,0.0,16,30,2016-09-14 16:30:00,afternoon,4,0,-102.64999999999964
13010,2016,9,38,14,17.0,0,4,2,0,0,1,0,0,0,0,0,1,1,41,0,0,0,1,6,6,117.0,115.83,0.0,36194.87,36909.33,0.876,4,2,0.0,0.0,17,0,2016-09-14 17:00:00,afternoon,41,0,714.4599999999991
35646,2016,9,38,14,17.0,1,4,2,0,0,1,0,0,0,0,0,1,0,62,0,3,0,1,3,3,149.4,147.906,0.0,61902.13,63938.99,0.942,5,2,0.0,0.0,17,0,2016-09-14 17:00:00,afternoon,62,0,2036.8600000000006
22921,2016,9,38,14,17.5,0,2,2,0,0,1,0,0,0,0,0,1,0,240,0,0,0,0,6,6,95.4,94.446,0.0,20623.32,21631.77,0.805,2,2,0.0,0.0,17,30,2016-09-14 17:30:00,afternoon,240,0,1008.4500000000007
37567,2016,9,38,14,18.5,0,4,2,0,0,1,0,0,0,0,0,1,0,110,0,1,0,0,6,3,86.9,86.031,0.0,41259.0,42509.89,0.918,4,2,0.0,0.0,18,30,2016-09-14 18:30:00,evening,110,0,1250.8899999999994
19211,2016,9,38,14,18.5,0,2,2,0,0,1,0,0,0,0,0,0,1,12,0,1,0,0,6,6,95.0,94.05,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,18,30,2016-09-14 18:30:00,evening,12,0,926.4200000000019
36565,2016,9,38,14,19.25,0,4,2,0,0,1,0,0,0,0,0,1,0,75,0,3,0,1,3,3,149.4,147.906,0.0,40141.59,40833.24,0.898,4,2,0.0,0.0,19,15,2016-09-14 19:15:00,evening,75,0,691.6500000000015
38559,2016,9,38,14,19.5,0,1,1,0,0,1,0,0,0,0,0,1,0,21,0,0,1,1,1,1,205.63,203.5737,0.0,41259.0,42509.89,0.918,1,1,0.0,0.0,19,30,2016-09-14 19:30:00,evening,21,0,1250.8899999999994
12051,2016,9,38,14,19.5,0,2,3,0,0,1,0,0,0,0,0,0,1,72,0,1,0,0,6,6,115.0,113.85,1.0,28742.44,29668.86,0.842,2,3,0.0,0.0,19,30,2016-09-14 19:30:00,evening,72,0,926.4200000000019
23538,2016,9,38,14,20.25,0,3,2,2,0,1,0,0,0,0,0,1,0,52,0,1,0,1,1,1,207.9,205.821,0.0,41259.0,42509.89,0.918,3,4,0.5,0.0,20,15,2016-09-14 20:15:00,evening,52,0,1250.8899999999994
11416,2016,9,38,14,20.75,0,2,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,1,159.07,157.4793,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,20,45,2016-09-14 20:45:00,evening,2,0,926.4200000000019
36519,2016,9,38,14,20.75,0,4,2,0,0,1,0,0,0,0,0,1,0,65,0,1,0,1,3,3,149.4,147.906,0.0,41259.0,42509.89,0.918,4,2,0.0,0.0,20,45,2016-09-14 20:45:00,evening,65,0,1250.8899999999994
26780,2016,9,38,14,21.25,1,4,2,0,0,1,0,0,0,0,0,1,0,66,0,1,0,1,3,3,109.29,108.1971,0.0,49233.22,50302.07,0.926,5,2,0.0,0.0,21,15,2016-09-14 21:15:00,evening,66,0,1068.8499999999985
12074,2016,9,38,14,21.5,0,4,3,0,0,1,0,0,0,0,0,1,0,74,0,0,0,1,3,3,168.3,166.61700000000002,0.0,47045.65,48975.0,0.929,4,3,0.0,0.0,21,30,2016-09-14 21:30:00,evening,74,0,1929.3499999999985
29606,2016,9,38,14,21.75,0,2,2,0,0,1,0,0,0,0,0,1,0,58,0,1,0,1,3,3,124.04,122.7996,0.0,55032.96,56803.47,0.92,2,2,0.0,0.0,21,45,2016-09-14 21:45:00,evening,58,0,1770.510000000002
39102,2016,9,38,14,22.5,0,3,2,0,0,1,0,0,0,0,0,1,0,247,1,2,0,1,6,6,115.2,114.048,0.0,41259.0,42509.89,0.918,3,2,0.0,0.0,22,30,2016-09-14 22:30:00,evening,247,0,1250.8899999999994
10184,2016,9,38,14,22.5,0,2,1,0,0,0,0,3,2,1,0,0,1,91,0,0,0,1,6,3,65.0,64.35,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,22,30,2016-09-14 22:30:00,evening,91,1,926.4200000000019
12354,2016,9,38,14,22.75,0,2,2,0,0,1,0,0,0,0,0,0,1,12,0,1,0,0,6,6,100.0,99.0,0.0,44929.69,46213.27,0.913,2,2,0.0,0.0,22,45,2016-09-14 22:45:00,evening,12,0,1283.5799999999945
38769,2016,9,38,14,23.0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6,2,149.0,147.51,0.0,44929.69,46213.27,0.913,1,2,0.0,0.0,23,0,2016-09-14 23:00:00,evening,1,0,1283.5799999999945
35697,2016,9,38,14,23.0,0,3,2,0,0,1,0,0,0,0,107,1,0,148,0,0,0,1,6,6,130.0,128.7,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,23,0,2016-09-14 23:00:00,evening,41,0,926.4200000000019
11150,2016,9,38,14,23.25,0,3,2,0,0,1,0,0,0,0,0,1,0,113,0,0,0,1,6,6,129.6,128.304,0.0,41259.0,42509.89,0.918,3,2,0.0,0.0,23,15,2016-09-14 23:15:00,evening,113,0,1250.8899999999994
18722,2016,9,38,14,23.5,0,3,1,0,0,0,0,18,15,3,0,0,3,91,0,0,0,1,6,6,65.0,64.35,0.0,28742.44,29668.86,0.842,3,1,0.0,0.0,23,30,2016-09-14 23:30:00,evening,91,1,926.4200000000019
12870,2016,9,38,14,23.75,2,4,2,0,0,1,0,0,0,0,0,1,0,120,0,0,0,1,6,6,129.6,128.304,0.0,13446.4,14455.0,0.743,6,2,0.0,0.0,23,45,2016-09-14 23:45:00,evening,120,0,1008.6000000000004
12504,2016,9,38,15,14.0,0,2,2,0,0,1,0,0,0,0,0,1,0,70,0,0,0,1,3,3,149.4,147.906,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,14,0,2016-09-15 14:00:00,afternoon,70,0,926.4200000000019
29967,2016,9,38,15,14.0,2,3,1,0,0,1,0,0,0,0,0,1,2,21,0,2,0,1,6,6,145.0,143.55,0.0,41259.0,42509.89,0.918,5,1,0.0,0.0,14,0,2016-09-15 14:00:00,afternoon,21,0,1250.8899999999994
36916,2016,9,38,15,14.25,0,1,1,0,0,1,0,0,0,0,0,1,0,22,0,2,0,1,6,5,149.0,147.51,0.0,41259.0,42509.89,0.918,1,1,0.0,0.0,14,15,2016-09-15 14:15:00,afternoon,22,0,1250.8899999999994
16187,2016,9,38,15,14.25,1,3,2,2,0,1,0,0,0,0,0,1,0,44,0,0,0,1,1,1,187.11,185.2389,0.0,13446.4,14455.0,0.743,4,4,0.5,0.0,14,15,2016-09-15 14:15:00,afternoon,44,0,1008.6000000000004
12745,2016,9,38,15,14.25,1,3,2,0,0,1,0,0,0,0,0,1,0,25,1,2,0,1,6,6,165.5,163.845,0.0,49233.22,50302.07,0.926,4,2,0.0,0.0,14,15,2016-09-15 14:15:00,afternoon,25,0,1068.8499999999985
21502,2016,9,38,15,14.25,0,1,1,0,0,1,0,0,0,0,0,1,0,4,0,2,0,1,6,6,159.0,157.41,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,14,15,2016-09-15 14:15:00,afternoon,4,0,926.4200000000019
19201,2016,9,38,15,14.25,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,6,3,159.0,157.41,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,14,15,2016-09-15 14:15:00,afternoon,1,0,926.4200000000019
20503,2016,9,38,15,14.5,0,1,2,0,0,1,0,0,0,0,0,1,0,70,0,1,0,0,6,6,125.1,123.849,0.0,61902.13,63938.99,0.942,1,2,0.0,0.0,14,30,2016-09-15 14:30:00,afternoon,70,0,2036.8600000000006
23671,2016,9,38,15,14.75,0,2,2,0,0,1,0,0,0,0,0,1,0,19,0,1,0,1,3,3,170.0,168.3,0.0,40141.59,40833.24,0.898,2,2,0.0,0.0,14,45,2016-09-15 14:45:00,afternoon,19,0,691.6500000000015
34516,2016,9,38,15,14.75,0,2,2,0,0,1,0,0,0,0,0,1,0,32,0,2,0,1,3,3,149.4,147.906,0.0,40141.59,40833.24,0.898,2,2,0.0,0.0,14,45,2016-09-15 14:45:00,afternoon,32,0,691.6500000000015
21950,2016,9,38,15,15.0,0,2,2,0,0,1,0,0,0,0,0,1,0,22,0,1,0,0,6,6,139.0,137.61,0.0,66444.0,70212.09,0.86,2,2,0.0,0.0,15,0,2016-09-15 15:00:00,afternoon,22,0,3768.0899999999965
37894,2016,9,38,15,15.0,0,1,1,0,0,1,0,0,0,0,0,1,0,18,0,1,0,0,6,6,139.0,137.61,0.0,16358.39,15813.86,0.757,1,1,0.0,0.0,15,0,2016-09-15 15:00:00,afternoon,18,0,-544.5299999999988
28454,2016,9,38,15,15.25,1,3,2,0,0,1,0,0,0,0,0,1,0,18,0,1,0,1,3,6,105.64,104.5836,0.0,49233.22,50302.07,0.926,4,2,0.0,0.0,15,15,2016-09-15 15:15:00,afternoon,18,0,1068.8499999999985
13411,2016,9,38,15,15.25,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,6,6,163.0,161.37,0.0,32263.32,33691.42,0.882,1,1,0.0,0.0,15,15,2016-09-15 15:15:00,afternoon,2,0,1428.0999999999985
19700,2016,9,38,15,15.5,0,2,2,0,0,1,0,0,0,0,0,1,0,39,0,0,0,1,3,3,149.4,147.906,0.0,16358.39,15813.86,0.757,2,2,0.0,0.0,15,30,2016-09-15 15:30:00,afternoon,39,0,-544.5299999999988
26245,2016,9,38,15,15.5,0,3,2,0,0,1,0,0,0,0,0,1,2,34,0,0,0,1,2,2,152.8,151.27200000000002,0.0,33525.74,34912.48,0.885,3,2,0.0,0.0,15,30,2016-09-15 15:30:00,afternoon,34,0,1386.7400000000052
35459,2016,9,38,15,15.75,0,2,1,0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,6,6,159.0,157.41,0.0,41259.0,42509.89,0.918,2,1,0.0,0.0,15,45,2016-09-15 15:45:00,afternoon,6,0,1250.8899999999994
23842,2016,9,38,15,15.75,0,2,2,0,0,1,0,0,0,0,0,1,0,26,0,0,0,0,6,6,139.0,137.61,0.0,7507.24,7822.97,0.655,2,2,0.0,0.0,15,45,2016-09-15 15:45:00,afternoon,26,0,315.7300000000005
26709,2016,9,38,15,15.75,0,2,2,0,0,1,0,0,0,0,0,1,0,17,1,2,0,0,6,6,128.0,126.72,0.0,47011.55,47683.79,0.933,2,2,0.0,0.0,15,45,2016-09-15 15:45:00,afternoon,17,0,672.239999999998
29583,2016,9,38,15,16.0,0,3,2,0,0,1,0,0,0,0,0,1,0,113,0,0,0,1,6,6,112.2,111.078,0.0,61902.13,63938.99,0.942,3,2,0.0,0.0,16,0,2016-09-15 16:00:00,afternoon,113,0,2036.8600000000006
37637,2016,9,38,15,16.25,0,2,2,1,0,1,0,0,0,0,0,1,0,70,0,0,0,1,3,3,166.9,165.231,0.0,28742.44,29668.86,0.842,2,3,0.3333333333333333,0.0,16,15,2016-09-15 16:15:00,afternoon,70,0,926.4200000000019
10901,2016,9,38,15,16.25,0,2,2,0,0,1,0,0,0,0,0,1,0,217,0,2,0,1,6,6,126.9,125.631,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,16,15,2016-09-15 16:15:00,afternoon,217,0,926.4200000000019
36435,2016,9,38,15,16.25,1,3,3,0,0,1,0,0,0,0,0,1,0,85,0,0,0,1,3,3,168.3,166.61700000000002,0.0,36194.87,36909.33,0.876,4,3,0.0,0.0,16,15,2016-09-15 16:15:00,afternoon,85,0,714.4599999999991
37473,2016,9,38,15,16.25,0,1,2,0,0,1,0,0,0,0,0,1,0,9,0,3,0,0,6,6,149.0,147.51,0.0,55032.96,56803.47,0.92,1,2,0.0,0.0,16,15,2016-09-15 16:15:00,afternoon,9,0,1770.510000000002
33401,2016,9,38,15,16.25,0,1,2,0,0,1,0,0,0,0,0,1,0,14,0,0,0,1,6,6,135.2,133.84799999999998,0.0,7507.24,7822.97,0.655,1,2,0.0,0.0,16,15,2016-09-15 16:15:00,afternoon,14,0,315.7300000000005
10183,2016,9,38,15,16.5,1,3,2,0,0,1,0,0,0,0,0,1,0,161,0,0,0,1,6,6,126.9,125.631,0.0,51067.98,69056.05,0.929,4,2,0.0,0.0,16,30,2016-09-15 16:30:00,afternoon,161,0,17988.07
14944,2016,9,38,15,16.75,0,2,2,0,0,1,0,0,0,0,0,1,0,18,0,0,0,1,3,3,174.0,172.26,0.0,40141.59,40833.24,0.898,2,2,0.0,0.0,16,45,2016-09-15 16:45:00,afternoon,18,0,691.6500000000015
11252,2016,9,38,15,17.0,0,3,3,0,0,1,0,0,0,0,0,1,0,144,0,0,0,1,3,3,162.0,160.38,0.0,49233.22,50302.07,0.926,3,3,0.0,0.0,17,0,2016-09-15 17:00:00,afternoon,144,0,1068.8499999999985
16404,2016,9,38,15,17.0,0,1,2,0,0,1,0,0,0,0,0,1,0,128,0,0,0,1,6,6,80.75,79.9425,0.0,47011.55,47683.79,0.933,1,2,0.0,0.0,17,0,2016-09-15 17:00:00,afternoon,128,0,672.239999999998
17208,2016,9,38,15,17.25,0,1,2,0,0,1,0,0,0,0,0,1,0,198,0,3,0,0,6,6,116.1,114.939,0.0,55032.96,56803.47,0.92,1,2,0.0,0.0,17,15,2016-09-15 17:15:00,afternoon,198,0,1770.510000000002
20142,2016,9,38,15,17.25,0,1,1,0,0,1,0,0,0,0,0,1,0,30,1,2,0,1,6,6,139.5,138.105,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,17,15,2016-09-15 17:15:00,afternoon,30,0,926.4200000000019
37123,2016,9,38,15,17.5,0,1,2,0,0,1,0,0,0,0,0,1,3,205,0,0,0,0,6,6,116.1,114.939,0.0,55032.96,56803.47,0.92,1,2,0.0,0.0,17,30,2016-09-15 17:30:00,afternoon,205,0,1770.510000000002
27115,2016,9,38,15,17.5,0,3,2,0,0,1,0,0,0,0,0,1,0,17,0,0,0,0,6,6,125.67,124.4133,0.0,23967.12,25625.57,0.783,3,2,0.0,0.0,17,30,2016-09-15 17:30:00,afternoon,17,0,1658.4500000000007
